year,month,date_of_month,day_of_week,births
2006,5,17,3,13444
2006,5,18,4,13274
2006,5,19,5,12731
2006,5,20,6,8624
2006,5,21,7,7473
2006,5,22,1,12775
2006,5,23,2,13827
2006,5,24,3,13544
2006,5,25,4,14074
2006,5,26,5,13355
2006,5,27,6,8883
2006,5,28,7,7651
2006,5,29,1,8099
2006,5,30,2,13051
2006,5,31,3,14189
2006,6,1,4,14257
2006,6,2,5,13772
2006,6,3,6,8878
2006,6,4,7,7834
2006,6,5,1,13004
2006,6,6,2,11661
2006,6,7,3,13693
2006,6,8,4,14137
2006,6,9,5,13203
2006,6,10,6,8619
2006,6,11,7,7653
2006,6,12,1,12652
2006,6,13,2,13378
2006,6,14,3,13800
2006,6,15,4,13765
2006,6,16,5,13461
2006,6,17,6,8892
2006,6,18,7,7902
2006,6,19,1,12869
2006,6,20,2,14021
2006,6,21,3,13586
2006,6,22,4,13722
2006,6,23,5,13136
2006,6,24,6,8740
2006,6,25,7,7727
2006,6,26,1,12660
2006,6,27,2,14119
2006,6,28,3,14246
2006,6,29,4,14218
2006,6,30,5,14010
2006,7,1,6,9285
2006,7,2,7,7817
2006,7,3,1,11867
2006,7,4,2,9083
2006,7,5,3,13124
2006,7,6,4,15007
2006,7,7,5,14580
2006,7,8,6,9526
2006,7,9,7,8088
2006,7,10,1,13306
2006,7,11,2,14413
2006,7,12,3,13919
2006,7,13,4,13926
2006,7,14,5,14174
2006,7,15,6,9477
2006,7,16,7,8150
2006,7,17,1,13454
2006,7,18,2,14456
2006,7,19,3,14019
2006,7,20,4,14239
2006,7,21,5,14195
2006,7,22,6,9219
2006,7,23,7,8156
2006,7,24,1,13075
2006,7,25,2,14387
2006,7,26,3,14093
2006,7,27,4,14270
2006,7,28,5,13912
2006,7,29,6,9332
2006,7,30,7,8105
2006,7,31,1,12791
2006,8,1,2,14537
2006,8,2,3,14114
2006,8,3,4,14093
2006,8,4,5,13899
2006,8,5,6,9441
2006,8,6,7,7881
2006,8,7,1,13112
2006,8,8,2,14507
2006,8,9,3,14277
2006,8,10,4,14331
2006,8,11,5,13975
2006,8,12,6,9401
2006,8,13,7,7979
2006,8,14,1,13313
2006,8,15,2,14570
2006,8,16,3,14330
2006,8,17,4,14355
2006,8,18,5,13864
2006,8,19,6,9509
2006,8,20,7,8217
2006,8,21,1,13236
2006,8,22,2,14433
2006,8,23,3,14360
2006,8,24,4,14109
2006,8,25,5,13921
2006,8,26,6,9313
2006,8,27,7,8144
2006,8,28,1,13433
2006,8,29,2,14688
2006,8,30,3,14466
2006,8,31,4,14391
2006,9,1,5,14458
2006,9,2,6,9426
2006,9,3,7,8162
2006,9,4,1,8298
2006,9,5,2,13654
2006,9,6,3,15391
2006,9,7,4,15454
2006,9,8,5,15018
2006,9,9,6,9759
2006,9,10,7,8407
2006,9,11,1,12868
2006,9,12,2,15078
2006,9,13,3,14769
2006,9,14,4,15099
2006,9,15,5,14762
2006,9,16,6,9648
2006,9,17,7,8701
2006,9,18,1,13958
2006,9,19,2,15205
2006,9,20,3,14850
2006,9,21,4,14965
2006,9,22,5,14708
2006,9,23,6,9815
2006,9,24,7,8371
2006,9,25,1,13740
2006,9,26,2,14912
2006,9,27,3,14465
2006,9,28,4,14281
2006,9,29,5,13828
2006,9,30,6,9154
2006,10,1,7,8263
2006,10,2,1,13109
2006,10,3,2,14550
2006,10,4,3,14214
2006,10,5,4,14212
2006,10,6,5,13829
2006,10,7,6,9015
2006,10,8,7,7940
2006,10,9,1,12796
2006,10,10,2,14480
2006,10,11,3,14086
2006,10,12,4,13985
2006,10,13,5,12628
2006,10,14,6,8804
2006,10,15,7,7757
2006,10,16,1,12873
2006,10,17,2,14304
2006,10,18,3,13877
2006,10,19,4,13648
2006,10,20,5,13327
2006,10,21,6,8803
2006,10,22,7,7805
2006,10,23,1,12836
2006,10,24,2,14153
2006,10,25,3,13751
2006,10,26,4,13974
2006,10,27,5,13374
2006,10,28,6,8789
2006,10,29,7,7974
2006,10,30,1,12465
2006,10,31,2,12064
2006,11,1,3,13969
2006,11,2,4,13920
2006,11,3,5,13589
2006,11,4,6,8787
2006,11,5,7,7957
2006,11,6,1,12893
2006,11,7,2,13779
2006,11,8,3,13798
2006,11,9,4,13783
2006,11,10,5,13571
2006,11,11,6,8807
2006,11,12,7,7650
2006,11,13,1,12546
2006,11,14,2,14229
2006,11,15,3,13881
2006,11,16,4,14073
2006,11,17,5,14158
2006,11,18,6,8844
2006,11,19,7,7577
2006,11,20,1,14053
2006,11,21,2,14835
2006,11,22,3,13181
2006,11,23,4,7521
2006,11,24,5,9640
2006,11,25,6,8217
2006,11,26,7,7585
2006,11,27,1,13150
2006,11,28,2,14575
2006,11,29,3,13997
2006,11,30,4,13411
2006,12,1,5,13451
2006,12,2,6,8740
2006,12,3,7,7607
2006,12,4,1,12498
2006,12,5,2,13859
2006,12,6,3,13840
2006,12,7,4,13619
2006,12,8,5,12945
2006,12,9,6,8769
2006,12,10,7,7520
2006,12,11,1,12803
2006,12,12,2,14301
2006,12,13,3,13794
2006,12,14,4,13993
2006,12,15,5,13489
2006,12,16,6,9012
2006,12,17,7,7741
2006,12,18,1,13597
2006,12,19,2,14900
2006,12,20,3,14900
2006,12,21,4,14452
2006,12,22,5,12998
2006,12,23,6,8318
2006,12,24,7,6708
2006,12,25,1,6409
2006,12,26,2,11087
2006,12,27,3,14795
2006,12,28,4,14997
2006,12,29,5,14402
2006,12,30,6,9498
2006,12,31,7,7569
2007,1,1,1,7322
2007,1,2,2,11807
2007,1,3,3,13687
2007,1,4,4,13564
2007,1,5,5,13960
2007,1,6,6,8865
2007,1,7,7,7580
2007,1,8,1,12315
2007,1,9,2,13237
2007,1,10,3,13264
2007,1,11,4,13517
2007,1,12,5,13400
2007,1,13,6,8670
2007,1,14,7,7653
2007,1,15,1,11820
2007,1,16,2,12825
2007,1,17,3,13244
2007,1,18,4,13495
2007,1,19,5,12921
2007,1,20,6,8600
2007,1,21,7,7563
2007,1,22,1,12454
2007,1,23,2,13418
2007,1,24,3,13320
2007,1,25,4,13448
2007,1,26,5,13110
2007,1,27,6,8633
2007,1,28,7,7633
2007,1,29,1,12402
2007,1,30,2,13486
2007,1,31,3,13308
2007,2,1,4,13557
2007,2,2,5,13305
2007,2,3,6,8821
2007,2,4,7,7628
2007,2,5,1,12369
2007,2,6,2,13495
2007,2,7,3,13466
2007,2,8,4,13451
2007,2,9,5,13419
2007,2,10,6,8732
2007,2,11,7,7833
2007,2,12,1,12792
2007,2,13,2,13437
2007,2,14,3,13647
2007,2,15,4,13642
2007,2,16,5,13517
2007,2,17,6,8940
2007,2,18,7,7791
2007,2,19,1,11752
2007,2,20,2,13466
2007,2,21,3,13470
2007,2,22,4,13748
2007,2,23,5,13347
2007,2,24,6,8732
2007,2,25,7,7725
2007,2,26,1,12578
2007,2,27,2,13591
2007,2,28,3,13366
2007,3,1,4,13572
2007,3,2,5,13244
2007,3,3,6,8739
2007,3,4,7,7566
2007,3,5,1,12480
2007,3,6,2,13551
2007,3,7,3,13520
2007,3,8,4,13751
2007,3,9,5,13508
2007,3,10,6,8729
2007,3,11,7,7390
2007,3,12,1,12524
2007,3,13,2,13147
2007,3,14,3,13311
2007,3,15,4,13471
2007,3,16,5,13286
2007,3,17,6,8791
2007,3,18,7,7681
2007,3,19,1,12366
2007,3,20,2,13844
2007,3,21,3,13710
2007,3,22,4,13388
2007,3,23,5,13464
2007,3,24,6,8762
2007,3,25,7,7785
2007,3,26,1,12462
2007,3,27,2,13664
2007,3,28,3,13420
2007,3,29,4,13171
2007,3,30,5,13138
2007,3,31,6,8453
2007,4,1,7,7372
2007,4,2,1,12450
2007,4,3,2,13504
2007,4,4,3,13729
2007,4,5,4,13360
2007,4,6,5,12308
2007,4,7,6,8253
2007,4,8,7,6903
2007,4,9,1,12120
2007,4,10,2,13564
2007,4,11,3,13430
2007,4,12,4,13609
2007,4,13,5,12168
2007,4,14,6,8237
2007,4,15,7,7225
2007,4,16,1,12502
2007,4,17,2,13604
2007,4,18,3,13386
2007,4,19,4,13358
2007,4,20,5,13000
2007,4,21,6,8302
2007,4,22,7,7590
2007,4,23,1,12431
2007,4,24,2,13519
2007,4,25,3,13368
2007,4,26,4,13001
2007,4,27,5,12795
2007,4,28,6,8302
2007,4,29,7,7409
2007,4,30,1,12182
2007,5,1,2,13902
2007,5,2,3,13325
2007,5,3,4,13155
2007,5,4,5,12773
2007,5,5,6,8374
2007,5,6,7,7476
2007,5,7,1,12250
2007,5,8,2,13267
2007,5,9,3,13111
2007,5,10,4,13504
2007,5,11,5,13070
2007,5,12,6,8489
2007,5,13,7,7260
2007,5,14,1,12552
2007,5,15,2,13995
2007,5,16,3,13723
2007,5,17,4,13408
2007,5,18,5,12782
2007,5,19,6,8560
2007,5,20,7,7577
2007,5,21,1,12816
2007,5,22,2,14143
2007,5,23,3,13906
2007,5,24,4,14010
2007,5,25,5,13670
2007,5,26,6,8764
2007,5,27,7,7607
2007,5,28,1,7917
2007,5,29,2,13291
2007,5,30,3,14569
2007,5,31,4,14245
2007,6,1,5,13714
2007,6,2,6,8977
2007,6,3,7,7813
2007,6,4,1,12711
2007,6,5,2,13848
2007,6,6,3,13703
2007,6,7,4,13674
2007,6,8,5,13595
2007,6,9,6,8810
2007,6,10,7,7596
2007,6,11,1,12826
2007,6,12,2,13969
2007,6,13,3,13534
2007,6,14,4,14139
2007,6,15,5,13563
2007,6,16,6,8967
2007,6,17,7,7837
2007,6,18,1,13178
2007,6,19,2,14017
2007,6,20,3,13904
2007,6,21,4,13837
2007,6,22,5,13697
2007,6,23,6,9105
2007,6,24,7,7710
2007,6,25,1,12972
2007,6,26,2,14395
2007,6,27,3,14318
2007,6,28,4,14224
2007,6,29,5,13837
2007,6,30,6,9016
2007,7,1,7,7937
2007,7,2,1,13794
2007,7,3,2,14814
2007,7,4,3,9746
2007,7,5,4,13367
2007,7,6,5,14143
2007,7,7,6,10499
2007,7,8,7,8322
2007,7,9,1,13473
2007,7,10,2,14927
2007,7,11,3,14594
2007,7,12,4,14115
2007,7,13,5,13228
2007,7,14,6,9327
2007,7,15,7,7983
2007,7,16,1,13483
2007,7,17,2,14828
2007,7,18,3,14349
2007,7,19,4,14169
2007,7,20,5,14070
2007,7,21,6,9356
2007,7,22,7,7963
2007,7,23,1,13293
2007,7,24,2,14783
2007,7,25,3,14510
2007,7,26,4,14212
2007,7,27,5,14354
2007,7,28,6,9258
2007,7,29,7,8116
2007,7,30,1,13439
2007,7,31,2,14409
2007,8,1,3,14627
2007,8,2,4,14241
2007,8,3,5,13961
2007,8,4,6,9083
2007,8,5,7,8160
2007,8,6,1,13318
2007,8,7,2,14670
2007,8,8,3,14477
2007,8,9,4,14314
2007,8,10,5,13836
2007,8,11,6,9200
2007,8,12,7,7945
2007,8,13,1,13199
2007,8,14,2,14695
2007,8,15,3,14629
2007,8,16,4,14674
2007,8,17,5,14136
2007,8,18,6,9332
2007,8,19,7,8115
2007,8,20,1,13496
2007,8,21,2,14541
2007,8,22,3,14344
2007,8,23,4,14447
2007,8,24,5,14162
2007,8,25,6,9234
2007,8,26,7,8025
2007,8,27,1,13187
2007,8,28,2,14959
2007,8,29,3,14517
2007,8,30,4,14668
2007,8,31,5,14163
2007,9,1,6,9465
2007,9,2,7,7957
2007,9,3,1,8397
2007,9,4,2,13600
2007,9,5,3,15440
2007,9,6,4,15010
2007,9,7,5,14818
2007,9,8,6,9745
2007,9,9,7,8389
2007,9,10,1,13844
2007,9,11,2,14063
2007,9,12,3,14960
2007,9,13,4,14525
2007,9,14,5,14603
2007,9,15,6,9807
2007,9,16,7,8283
2007,9,17,1,13798
2007,9,18,2,15194
2007,9,19,3,14783
2007,9,20,4,15139
2007,9,21,5,14473
2007,9,22,6,9604
2007,9,23,7,8512
2007,9,24,1,13534
2007,9,25,2,14788
2007,9,26,3,14417
2007,9,27,4,14519
2007,9,28,5,13926
2007,9,29,6,9198
2007,9,30,7,7983
2007,10,1,1,13244
2007,10,2,2,14231
2007,10,3,3,14021
2007,10,4,4,13756
2007,10,5,5,13649
2007,10,6,6,8901
2007,10,7,7,7858
2007,10,8,1,12582
2007,10,9,2,14033
2007,10,10,3,14086
2007,10,11,4,13580
2007,10,12,5,13400
2007,10,13,6,8756
2007,10,14,7,7579
2007,10,15,1,12987
2007,10,16,2,14039
2007,10,17,3,13783
2007,10,18,4,13581
2007,10,19,5,13437
2007,10,20,6,8607
2007,10,21,7,7723
2007,10,22,1,12730
2007,10,23,2,13681
2007,10,24,3,13771
2007,10,25,4,13874
2007,10,26,5,13223
2007,10,27,6,8806
2007,10,28,7,7560
2007,10,29,1,12648
2007,10,30,2,13389
2007,10,31,3,11757
2007,11,1,4,13926
2007,11,2,5,13803
2007,11,3,6,8837
2007,11,4,7,7975
2007,11,5,1,13023
2007,11,6,2,14159
2007,11,7,3,13905
2007,11,8,4,13734
2007,11,9,5,13542
2007,11,10,6,8755
2007,11,11,7,7920
2007,11,12,1,12746
2007,11,13,2,13640
2007,11,14,3,13850
2007,11,15,4,14432
2007,11,16,5,14156
2007,11,17,6,9123
2007,11,18,7,7898
2007,11,19,1,13944
2007,11,20,2,14808
2007,11,21,3,13230
2007,11,22,4,7567
2007,11,23,5,9598
2007,11,24,6,8380
2007,11,25,7,7668
2007,11,26,1,13192
2007,11,27,2,14707
2007,11,28,3,14030
2007,11,29,4,13821
2007,11,30,5,12966
2007,12,1,6,8761
2007,12,2,7,7676
2007,12,3,1,12581
2007,12,4,2,13878
2007,12,5,3,13695
2007,12,6,4,13514
2007,12,7,5,13168
2007,12,8,6,8676
2007,12,9,7,7603
2007,12,10,1,12759
2007,12,11,2,13962
2007,12,12,3,13906
2007,12,13,4,13418
2007,12,14,5,13267
2007,12,15,6,8654
2007,12,16,7,7636
2007,12,17,1,13455
2007,12,18,2,14983
2007,12,19,3,14941
2007,12,20,4,15214
2007,12,21,5,14808
2007,12,22,6,9194
2007,12,23,7,7398
2007,12,24,1,7727
2007,12,25,2,6624
2007,12,26,3,12306
2007,12,27,4,15590
2007,12,28,5,15555
2007,12,29,6,9961
2007,12,30,7,8191
2007,12,31,1,11102
2008,1,1,2,8014
2008,1,2,3,11729
2008,1,3,4,13691
2008,1,4,5,13799
2008,1,5,6,9113
2008,1,6,7,7610
2008,1,7,1,12335
2008,1,8,2,13336
2008,1,9,3,13022
2008,1,10,4,13617
2008,1,11,5,13412
2008,1,12,6,8712
2008,1,13,7,7407
2008,1,14,1,12566
2008,1,15,2,13344
2008,1,16,3,13183
2008,1,17,4,13332
2008,1,18,5,13473
2008,1,19,6,8480
2008,1,20,7,7481
2008,1,21,1,11883
2008,1,22,2,13297
2008,1,23,3,13458
2008,1,24,4,13485
2008,1,25,5,13305
2008,1,26,6,8717
2008,1,27,7,7643
2008,1,28,1,12592
2008,1,29,2,13412
2008,1,30,3,13233
2008,1,31,4,13187
2008,2,1,5,13191
2008,2,2,6,8646
2008,2,3,7,7616
2008,2,4,1,12592
2008,2,5,2,13447
2008,2,6,3,13338
2008,2,7,4,13636
2008,2,8,5,13582
2008,2,9,6,8862
2008,2,10,7,7637
2008,2,11,1,12578
2008,2,12,2,13867
2008,2,13,3,13125
2008,2,14,4,14207
2008,2,15,5,13696
2008,2,16,6,8780
2008,2,17,7,7646
2008,2,18,1,12032
2008,2,19,2,13548
2008,2,20,3,13418
2008,2,21,4,13507
2008,2,22,5,13183
2008,2,23,6,8973
2008,2,24,7,7505
2008,2,25,1,12621
2008,2,26,2,13500
2008,2,27,3,13316
2008,2,28,4,13674
2008,2,29,5,11631
2008,3,1,6,8832
2008,3,2,7,7535
2008,3,3,1,12621
2008,3,4,2,13622
2008,3,5,3,13160
2008,3,6,4,13279
2008,3,7,5,13104
2008,3,8,6,8409
2008,3,9,7,7216
2008,3,10,1,12648
2008,3,11,2,13571
2008,3,12,3,13353
2008,3,13,4,13037
2008,3,14,5,13321
2008,3,15,6,8806
2008,3,16,7,7626
2008,3,17,1,13006
2008,3,18,2,13766
2008,3,19,3,13356
2008,3,20,4,13614
2008,3,21,5,12606
2008,3,22,6,8477
2008,3,23,7,7174
2008,3,24,1,12352
2008,3,25,2,13572
2008,3,26,3,13116
2008,3,27,4,13224
2008,3,28,5,12886
2008,3,29,6,8616
2008,3,30,7,7368
2008,3,31,1,12211
2008,4,1,2,12771
2008,4,2,3,13491
2008,4,3,4,13340
2008,4,4,5,13405
2008,4,5,6,8600
2008,4,6,7,7606
2008,4,7,1,12312
2008,4,8,2,13526
2008,4,9,3,13009
2008,4,10,4,13236
2008,4,11,5,13053
2008,4,12,6,8531
2008,4,13,7,7384
2008,4,14,1,12386
2008,4,15,2,13274
2008,4,16,3,13120
2008,4,17,4,13164
2008,4,18,5,13090
2008,4,19,6,8695
2008,4,20,7,7504
2008,4,21,1,12376
2008,4,22,2,13428
2008,4,23,3,13284
2008,4,24,4,13317
2008,4,25,5,12851
2008,4,26,6,8304
2008,4,27,7,7439
2008,4,28,1,12325
2008,4,29,2,13313
2008,4,30,3,13210
2008,5,1,4,13520
2008,5,2,5,12872
2008,5,3,6,8329
2008,5,4,7,7135
2008,5,5,1,12480
2008,5,6,2,13416
2008,5,7,3,13059
2008,5,8,4,13387
2008,5,9,5,12934
2008,5,10,6,8554
2008,5,11,7,7293
2008,5,12,1,12613
2008,5,13,2,13238
2008,5,14,3,13405
2008,5,15,4,13521
2008,5,16,5,13062
2008,5,17,6,8246
2008,5,18,7,7573
2008,5,19,1,12614
2008,5,20,2,13912
2008,5,21,3,13853
2008,5,22,4,13732
2008,5,23,5,13342
2008,5,24,6,8529
2008,5,25,7,7441
2008,5,26,1,7948
2008,5,27,2,13181
2008,5,28,3,14397
2008,5,29,4,13783
2008,5,30,5,13602
2008,5,31,6,8864
2008,6,1,7,7651
2008,6,2,1,12590
2008,6,3,2,13459
2008,6,4,3,13597
2008,6,5,4,13438
2008,6,6,5,13159
2008,6,7,6,8708
2008,6,8,7,7727
2008,6,9,1,12450
2008,6,10,2,13789
2008,6,11,3,13609
2008,6,12,4,13796
2008,6,13,5,12394
2008,6,14,6,8603
2008,6,15,7,7779
2008,6,16,1,12732
2008,6,17,2,13756
2008,6,18,3,13638
2008,6,19,4,13452
2008,6,20,5,13403
2008,6,21,6,8857
2008,6,22,7,7651
2008,6,23,1,12794
2008,6,24,2,13983
2008,6,25,3,13728
2008,6,26,4,13547
2008,6,27,5,13411
2008,6,28,6,8991
2008,6,29,7,7840
2008,6,30,1,12898
2008,7,1,2,14350
2008,7,2,3,14189
2008,7,3,4,14182
2008,7,4,5,9449
2008,7,5,6,8061
2008,7,6,7,7725
2008,7,7,1,13340
2008,7,8,2,14771
2008,7,9,3,14098
2008,7,10,4,13952
2008,7,11,5,13697
2008,7,12,6,9084
2008,7,13,7,7885
2008,7,14,1,12881
2008,7,15,2,14221
2008,7,16,3,14016
2008,7,17,4,13987
2008,7,18,5,13542
2008,7,19,6,8978
2008,7,20,7,7999
2008,7,21,1,13053
2008,7,22,2,14241
2008,7,23,3,13994
2008,7,24,4,13622
2008,7,25,5,13417
2008,7,26,6,8898
2008,7,27,7,7940
2008,7,28,1,13054
2008,7,29,2,14259
2008,7,30,3,13883
2008,7,31,4,13939
2008,8,1,5,13684
2008,8,2,6,9018
2008,8,3,7,7911
2008,8,4,1,13155
2008,8,5,2,13981
2008,8,6,3,13800
2008,8,7,4,13859
2008,8,8,5,15374
2008,8,9,6,9233
2008,8,10,7,7951
2008,8,11,1,13186
2008,8,12,2,14336
2008,8,13,3,13933
2008,8,14,4,14248
2008,8,15,5,13890
2008,8,16,6,9180
2008,8,17,7,7848
2008,8,18,1,13404
2008,8,19,2,14348
2008,8,20,3,14083
2008,8,21,4,14010
2008,8,22,5,13923
2008,8,23,6,8997
2008,8,24,7,8008
2008,8,25,1,13051
2008,8,26,2,14260
2008,8,27,3,14213
2008,8,28,4,14718
2008,8,29,5,14260
2008,8,30,6,9182
2008,8,31,7,8002
2008,9,1,1,8105
2008,9,2,2,13488
2008,9,3,3,14657
2008,9,4,4,14980
2008,9,5,5,14475
2008,9,6,6,9450
2008,9,7,7,8209
2008,9,8,1,13437
2008,9,9,2,14567
2008,9,10,3,14474
2008,9,11,4,13391
2008,9,12,5,14312
2008,9,13,6,9552
2008,9,14,7,8405
2008,9,15,1,13775
2008,9,16,2,14736
2008,9,17,3,14316
2008,9,18,4,14512
2008,9,19,5,14151
2008,9,20,6,9227
2008,9,21,7,8183
2008,9,22,1,13246
2008,9,23,2,14464
2008,9,24,3,14016
2008,9,25,4,14176
2008,9,26,5,13705
2008,9,27,6,9168
2008,9,28,7,7892
2008,9,29,1,12819
2008,9,30,2,13737
2008,10,1,3,13761
2008,10,2,4,13742
2008,10,3,5,13189
2008,10,4,6,8788
2008,10,5,7,7609
2008,10,6,1,12557
2008,10,7,2,13728
2008,10,8,3,13499
2008,10,9,4,13301
2008,10,10,5,13264
2008,10,11,6,8624
2008,10,12,7,7590
2008,10,13,1,11616
2008,10,14,2,13396
2008,10,15,3,13299
2008,10,16,4,13163
2008,10,17,5,12957
2008,10,18,6,8373
2008,10,19,7,7205
2008,10,20,1,12384
2008,10,21,2,13478
2008,10,22,3,13256
2008,10,23,4,13239
2008,10,24,5,12872
2008,10,25,6,8409
2008,10,26,7,7318
2008,10,27,1,12358
2008,10,28,2,13528
2008,10,29,3,12954
2008,10,30,4,12950
2008,10,31,5,11013
2008,11,1,6,8395
2008,11,2,7,7807
2008,11,3,1,12887
2008,11,4,2,13244
2008,11,5,3,13041
2008,11,6,4,13153
2008,11,7,5,13203
2008,11,8,6,8538
2008,11,9,7,7305
2008,11,10,1,12333
2008,11,11,2,13323
2008,11,12,3,12852
2008,11,13,4,12541
2008,11,14,5,12824
2008,11,15,6,8377
2008,11,16,7,7225
2008,11,17,1,12251
2008,11,18,2,13202
2008,11,19,3,12874
2008,11,20,4,13436
2008,11,21,5,13189
2008,11,22,6,8449
2008,11,23,7,7301
2008,11,24,1,13493
2008,11,25,2,13929
2008,11,26,3,12242
2008,11,27,4,7126
2008,11,28,5,9247
2008,11,29,6,7803
2008,11,30,7,7315
2008,12,1,1,13029
2008,12,2,2,14138
2008,12,3,3,13317
2008,12,4,4,13250
2008,12,5,5,12734
2008,12,6,6,8422
2008,12,7,7,7282
2008,12,8,1,12322
2008,12,9,2,13112
2008,12,10,3,13113
2008,12,11,4,12851
2008,12,12,5,12903
2008,12,13,6,8436
2008,12,14,7,7380
2008,12,15,1,12377
2008,12,16,2,13900
2008,12,17,3,13814
2008,12,18,4,14324
2008,12,19,5,14007
2008,12,20,6,8665
2008,12,21,7,7635
2008,12,22,1,13831
2008,12,23,2,13374
2008,12,24,3,9235
2008,12,25,4,6471
2008,12,26,5,10890
2008,12,27,6,8728
2008,12,28,7,7677
2008,12,29,1,13951
2008,12,30,2,15645
2008,12,31,3,12906
2009,1,1,4,8145
2009,1,2,5,10995
2009,1,3,6,8338
2009,1,4,7,7283
2009,1,5,1,12125
2009,1,6,2,13222
2009,1,7,3,13119
2009,1,8,4,13019
2009,1,9,5,12647
2009,1,10,6,8233
2009,1,11,7,7122
2009,1,12,1,12178
2009,1,13,2,12597
2009,1,14,3,13013
2009,1,15,4,12800
2009,1,16,5,12542
2009,1,17,6,8175
2009,1,18,7,7151
2009,1,19,1,11353
2009,1,20,2,12935
2009,1,21,3,12822
2009,1,22,4,13125
2009,1,23,5,12995
2009,1,24,6,8357
2009,1,25,7,7261
2009,1,26,1,12156
2009,1,27,2,13107
2009,1,28,3,12703
2009,1,29,4,12729
2009,1,30,5,12527
2009,1,31,6,8201
2009,2,1,7,7255
2009,2,2,1,12525
2009,2,3,2,13330
2009,2,4,3,12894
2009,2,5,4,12817
2009,2,6,5,12517
2009,2,7,6,8451
2009,2,8,7,7462
2009,2,9,1,12484
2009,2,10,2,13612
2009,2,11,3,13219
2009,2,12,4,13635
2009,2,13,5,11832
2009,2,14,6,8550
2009,2,15,7,7434
2009,2,16,1,11731
2009,2,17,2,13151
2009,2,18,3,13324
2009,2,19,4,13171
2009,2,20,5,12995
2009,2,21,6,8628
2009,2,22,7,7286
2009,2,23,1,12363
2009,2,24,2,13110
2009,2,25,3,13084
2009,2,26,4,13134
2009,2,27,5,12732
2009,2,28,6,8396
2009,3,1,7,7342
2009,3,2,1,12276
2009,3,3,2,13265
2009,3,4,3,12903
2009,3,5,4,13176
2009,3,6,5,13081
2009,3,7,6,8556
2009,3,8,7,7314
2009,3,9,1,12400
2009,3,10,2,13568
2009,3,11,3,12999
2009,3,12,4,13134
2009,3,13,5,12087
2009,3,14,6,8396
2009,3,15,7,7130
2009,3,16,1,12264
2009,3,17,2,13542
2009,3,18,3,12987
2009,3,19,4,12706
2009,3,20,5,12927
2009,3,21,6,8286
2009,3,22,7,7168
2009,3,23,1,12056
2009,3,24,2,13309
2009,3,25,3,13027
2009,3,26,4,12785
2009,3,27,5,12692
2009,3,28,6,8381
2009,3,29,7,7348
2009,3,30,1,12330
2009,3,31,2,13136
2009,4,1,3,12247
2009,4,2,4,13233
2009,4,3,5,13078
2009,4,4,6,8389
2009,4,5,7,7238
2009,4,6,1,12200
2009,4,7,2,13589
2009,4,8,3,13177
2009,4,9,4,13278
2009,4,10,5,12007
2009,4,11,6,7906
2009,4,12,7,6864
2009,4,13,1,11617
2009,4,14,2,13415
2009,4,15,3,12804
2009,4,16,4,13095
2009,4,17,5,12481
2009,4,18,6,8364
2009,4,19,7,7309
2009,4,20,1,12252
2009,4,21,2,13273
2009,4,22,3,12958
2009,4,23,4,12872
2009,4,24,5,12231
2009,4,25,6,8191
2009,4,26,7,7198
2009,4,27,1,12199
2009,4,28,2,13243
2009,4,29,3,12701
2009,4,30,4,12413
2009,5,1,5,12930
2009,5,2,6,8169
2009,5,3,7,7220
2009,5,4,1,12126
2009,5,5,2,13358
2009,5,6,3,12686
2009,5,7,4,13088
2009,5,8,5,12738
2009,5,9,6,8180
2009,5,10,7,7339
2009,5,11,1,12410
2009,5,12,2,13415
2009,5,13,3,12920
2009,5,14,4,13033
2009,5,15,5,12874
2009,5,16,6,8327
2009,5,17,7,7256
2009,5,18,1,12467
2009,5,19,2,13543
2009,5,20,3,13694
2009,5,21,4,13569
2009,5,22,5,13314
2009,5,23,6,8618
2009,5,24,7,7481
2009,5,25,1,8058
2009,5,26,2,13239
2009,5,27,3,14350
2009,5,28,4,14057
2009,5,29,5,13290
2009,5,30,6,8602
2009,5,31,7,7480
2009,6,1,1,12541
2009,6,2,2,13408
2009,6,3,3,13080
2009,6,4,4,13036
2009,6,5,5,12648
2009,6,6,6,8428
2009,6,7,7,7221
2009,6,8,1,12472
2009,6,9,2,13368
2009,6,10,3,13248
2009,6,11,4,13079
2009,6,12,5,12780
2009,6,13,6,8376
2009,6,14,7,7380
2009,6,15,1,12465
2009,6,16,2,13542
2009,6,17,3,13440
2009,6,18,4,13611
2009,6,19,5,12846
2009,6,20,6,8603
2009,6,21,7,7559
2009,6,22,1,12396
2009,6,23,2,13700
2009,6,24,3,13268
2009,6,25,4,13362
2009,6,26,5,12981
2009,6,27,6,8474
2009,6,28,7,7471
2009,6,29,1,12776
2009,6,30,2,14061
2009,7,1,3,14311
2009,7,2,4,13931
2009,7,3,5,10630
2009,7,4,6,7978
2009,7,5,7,7333
2009,7,6,1,12415
2009,7,7,2,14208
2009,7,8,3,14252
2009,7,9,4,13566
2009,7,10,5,13276
2009,7,11,6,8769
2009,7,12,7,7627
2009,7,13,1,12570
2009,7,14,2,14086
2009,7,15,3,13939
2009,7,16,4,14012
2009,7,17,5,13258
2009,7,18,6,8626
2009,7,19,7,7536
2009,7,20,1,12612
2009,7,21,2,13974
2009,7,22,3,13657
2009,7,23,4,13880
2009,7,24,5,13132
